;mass A;;
t;x;y;
0.000000E0;-5.121299E-3;3.268056E-1
3.333333E-2;-4.576659E-3;3.269675E-1
6.666667E-2;-4.538869E-3;3.270500E-1
1.000000E-1;-2.518157E-3;3.265179E-1
1.333333E-1;7.802354E-4;3.260452E-1
1.666667E-1;3.543197E-3;3.207679E-1
2.000000E-1;9.300898E-3;3.199350E-1
2.333333E-1;1.629177E-2;3.185820E-1
2.666667E-1;2.545134E-2;3.168942E-1
3.000000E-1;3.596565E-2;3.144245E-1
3.333333E-1;4.792690E-2;3.122221E-1
3.666667E-1;6.142838E-2;3.104948E-1
4.000000E-1;7.654298E-2;3.090804E-1
4.333333E-1;9.328288E-2;3.041010E-1
4.666667E-1;1.117804E-1;2.997045E-1
5.000000E-1;1.309873E-1;2.942011E-1
5.333333E-1;1.526887E-1;2.892590E-1
5.666667E-1;1.756811E-1;2.824215E-1
6.000000E-1;2.009717E-1;2.731193E-1
6.333333E-1;2.274767E-1;2.595098E-1
6.666667E-1;2.571077E-1;2.457120E-1
7.000000E-1;2.889749E-1;2.295685E-1
7.333333E-1;3.238651E-1;2.108510E-1
7.666667E-1;3.622450E-1;1.942740E-1
8.000000E-1;4.040488E-1;1.770549E-1
8.333333E-1;4.487912E-1;1.617186E-1
8.666667E-1;4.963939E-1;1.529784E-1
9.000000E-1;5.455506E-1;1.492342E-1
9.333333E-1;5.943201E-1;1.519190E-1
9.666667E-1;6.413346E-1;1.594881E-1
1.000000E0;6.856007E-1;1.721930E-1
1.033333E0;7.281191E-1;1.817987E-1
1.066667E0;7.694531E-1;1.899181E-1
1.100000E0;8.097120E-1;1.929660E-1
1.133333E0;8.498384E-1;1.943814E-1
1.166667E0;8.897572E-1;1.918937E-1
1.200000E0;9.296425E-1;1.876085E-1
1.233333E0;9.707096E-1;1.778680E-1
1.266667E0;1.012856E0;1.664568E-1
1.300000E0;1.056141E0;1.536272E-1
1.333333E0;1.101906E0;1.398369E-1
1.366667E0;1.150148E0;1.306115E-1
1.400000E0;1.200286E0;1.220116E-1
1.433333E0;1.251206E0;1.230157E-1
1.466667E0;1.299744E0;1.328433E-1
1.500000E0;1.346230E0;1.437564E-1
1.533333E0;1.390017E0;1.570947E-1
