t;x;y;
0.000000E0;-5.692475E-3;3.277028E-1
3.333333E-2;-5.274675E-3;3.278526E-1
6.666667E-2;-4.500361E-3;3.280303E-1
1.000000E-1;-3.082451E-3;3.269382E-1
1.333333E-1;-4.054429E-4;3.269114E-1
1.666667E-1;3.859488E-3;3.260049E-1
2.000000E-1;9.019455E-3;3.255721E-1
2.333333E-1;1.578119E-2;3.237266E-1
2.666667E-1;2.290014E-2;3.226495E-1
3.000000E-1;3.079967E-2;3.194821E-1
3.333333E-1;4.120244E-2;3.172963E-1
3.666667E-1;5.307876E-2;3.141239E-1
4.000000E-1;6.671668E-2;3.111153E-1
4.333333E-1;8.178759E-2;3.064918E-1
4.666667E-1;9.807472E-2;3.023768E-1
5.000000E-1;1.164867E-1;2.984623E-1
5.333333E-1;1.359870E-1;2.940272E-1
5.666667E-1;1.574570E-1;2.878225E-1
6.000000E-1;1.686318E-1;2.832899E-1
6.333333E-1;2.066209E-1;2.693203E-1
6.666667E-1;2.342279E-1;2.551735E-1
7.000000E-1;2.641274E-1;2.400035E-1
7.333333E-1;2.977347E-1;2.242096E-1
7.666667E-1;3.340005E-1;2.067959E-1
8.000000E-1;3.730664E-1;1.894004E-1
8.333333E-1;4.154872E-1;1.721679E-1
8.666667E-1;4.610902E-1;1.600038E-1
9.000000E-1;5.086926E-1;1.514729E-1
9.333333E-1;5.576887E-1;1.492767E-1
9.666667E-1;6.057857E-1;1.529537E-1
1.000000E0;6.516578E-1;1.638834E-1
1.033333E0;6.954470E-1;1.740271E-1
1.066667E0;7.375007E-1;1.831554E-1
1.100000E0;7.777814E-1;1.899684E-1
1.133333E0;8.181168E-1;1.933020E-1
1.166667E0;8.566787E-1;1.939677E-1
1.200000E0;8.961836E-1;1.907198E-1
1.233333E0;9.361577E-1;1.858386E-1
1.266667E0;9.768805E-1;1.773431E-1
1.300000E0;1.018080E0;1.642893E-1
1.333333E0;1.061879E0;1.522405E-1
1.366667E0;1.106986E0;1.388284E-1
1.400000E0;1.154436E0;1.279412E-1
1.433333E0;1.204174E0;1.221957E-1
1.466667E0;1.254047E0;1.249177E-1
1.500000E0;1.301835E0;1.329298E-1
1.533333E0;1.347007E0;1.440695E-1
1.566667E0;1.390591E0;1.567705E-1
