t;x;y;
0.000000E0;-1.095919E-2;3.270513E-1
3.333333E-2;-1.099261E-2;3.270245E-1
6.666667E-2;-1.096441E-2;3.270846E-1
1.000000E-1;-1.046413E-2;3.270225E-1
1.333333E-1;-8.531095E-3;3.265347E-1
1.666667E-1;-3.826572E-3;3.252588E-1
2.000000E-1;1.416571E-3;3.244170E-1
2.333333E-1;7.658436E-3;3.220867E-1
2.666667E-1;1.570762E-2;3.200295E-1
3.000000E-1;2.403759E-2;3.178747E-1
3.333333E-1;3.505370E-2;3.155292E-1
3.666667E-1;4.706301E-2;3.110861E-1
4.000000E-1;5.799583E-2;3.079982E-1
4.333333E-1;7.515216E-2;3.039831E-1
4.666667E-1;9.223348E-2;2.995144E-1
5.000000E-1;1.089734E-1;2.949324E-1
5.333333E-1;1.309029E-1;2.908872E-1
5.666667E-1;1.529100E-1;2.837364E-1
6.000000E-1;1.760930E-1;2.731611E-1
6.333333E-1;2.027107E-1;2.663315E-1
6.666667E-1;2.336293E-1;2.550350E-1
7.000000E-1;2.648701E-1;2.404259E-1
7.333333E-1;2.975136E-1;2.238115E-1
7.666667E-1;3.347415E-1;2.048761E-1
8.000000E-1;3.748351E-1;1.877521E-1
8.333333E-1;4.175502E-1;1.715908E-1
8.666667E-1;4.633990E-1;1.576174E-1
9.000000E-1;5.121064E-1;1.496664E-1
9.333333E-1;5.615209E-1;1.492825E-1
9.666667E-1;6.107050E-1;1.532192E-1
1.000000E0;6.559880E-1;1.634815E-1
1.033333E0;7.002649E-1;1.742523E-1
1.066667E0;7.428913E-1;1.828987E-1
1.100000E0;7.849729E-1;1.898314E-1
1.133333E0;8.258213E-1;1.927745E-1
1.166667E0;8.656312E-1;1.911899E-1
1.200000E0;9.058303E-1;1.880053E-1
1.233333E0;9.464435E-1;1.814730E-1
1.266667E0;9.894366E-1;1.729529E-1
1.300000E0;1.032132E0;1.596222E-1
1.333333E0;1.075361E0;1.448289E-1
1.366667E0;1.122633E0;1.321945E-1
1.400000E0;1.172603E0;1.240237E-1
1.433333E0;1.223587E0;1.205869E-1
1.466667E0;1.272957E0;1.253448E-1
1.500000E0;1.320737E0;1.337759E-1
1.533333E0;1.343851E0;1.379009E-1
1.566667E0;1.413974E0;1.558934E-1
