t;x;y;
0.000000E0;-2.154889E-2;3.025332E-1
1.668459E-2;-2.202275E-2;3.029464E-1
3.336918E-2;-2.175090E-2;3.029859E-1
5.005376E-2;-2.182004E-2;3.029878E-1
6.673835E-2;-2.177220E-2;3.030201E-1
8.342294E-2;-2.197765E-2;3.029947E-1
1.001075E-1;-2.096703E-2;3.029641E-1
1.167921E-1;-2.053250E-2;3.029634E-1
1.334767E-1;-1.903477E-2;3.029864E-1
1.501613E-1;-1.715591E-2;3.026880E-1
1.668459E-1;-1.529733E-2;3.020180E-1
1.835305E-1;-1.278785E-2;3.017605E-1
2.002151E-1;-1.004269E-2;3.006424E-1
2.168996E-1;-7.012620E-3;2.998678E-1
2.335842E-1;-3.628692E-3;2.990169E-1
2.502688E-1;-2.228488E-4;2.977712E-1
2.669534E-1;4.147058E-3;2.968579E-1
2.836380E-1;8.516157E-3;2.958430E-1
3.003226E-1;1.300305E-2;2.950505E-1
3.170072E-1;1.807501E-2;2.936475E-1
3.336918E-1;2.353540E-2;2.925720E-1
3.503763E-1;2.927579E-2;2.918482E-1
3.670609E-1;3.569237E-2;2.902728E-1
3.837455E-1;4.203501E-2;2.890853E-1
4.004301E-1;4.925879E-2;2.879042E-1
4.171147E-1;5.690014E-2;2.866278E-1
4.337993E-1;6.477646E-2;2.854147E-1
4.504839E-1;7.315048E-2;2.833747E-1
4.671685E-1;8.187748E-2;2.815947E-1
4.838530E-1;9.066746E-2;2.790845E-1
5.005376E-1;1.002194E-1;2.772101E-1
5.172222E-1;1.101791E-1;2.750631E-1
5.339068E-1;1.204732E-1;2.724072E-1
5.505914E-1;1.313042E-1;2.696191E-1
5.672760E-1;1.423210E-1;2.666674E-1
5.839606E-1;1.540404E-1;2.635481E-1
6.006452E-1;1.661123E-1;2.598055E-1
6.173297E-1;1.788554E-1;2.559976E-1
6.340143E-1;1.921019E-1;2.520657E-1
6.506989E-1;2.057423E-1;2.456349E-1
6.673835E-1;;
6.840681E-1;2.347907E-1;2.344142E-1
7.007527E-1;2.500367E-1;2.273656E-1
7.174373E-1;2.662996E-1;2.202830E-1
7.341219E-1;2.829953E-1;2.124576E-1
7.508065E-1;3.004767E-1;2.042220E-1
7.674910E-1;3.188073E-1;1.962666E-1
7.841756E-1;3.377983E-1;1.871645E-1
8.008602E-1;3.574813E-1;1.785241E-1
8.175448E-1;3.787346E-1;1.703712E-1
8.342294E-1;4.002333E-1;1.621116E-1
8.509140E-1;4.224830E-1;1.549449E-1
8.675986E-1;4.455596E-1;1.488914E-1
8.842832E-1;4.695558E-1;1.440240E-1
9.009677E-1;4.940909E-1;1.399681E-1
9.176523E-1;5.188399E-1;1.378951E-1
9.343369E-1;5.435541E-1;1.371581E-1
9.510215E-1;5.688892E-1;1.385718E-1
9.677061E-1;5.929984E-1;1.412596E-1
9.843907E-1;6.168964E-1;1.451492E-1
1.001075E0;6.402434E-1;1.502628E-1
1.017760E0;6.627581E-1;1.558527E-1
1.034444E0;6.847773E-1;1.615594E-1
1.051129E0;7.063779E-1;1.671297E-1
1.067814E0;7.273050E-1;1.727498E-1
1.084498E0;7.481317E-1;1.771034E-1
1.101183E0;7.685381E-1;1.819958E-1
1.117867E0;7.886455E-1;1.842406E-1
1.134552E0;8.088186E-1;1.856822E-1
1.151237E0;8.288337E-1;1.871979E-1
1.167921E0;8.488837E-1;1.879328E-1
1.184606E0;8.687225E-1;1.878557E-1
1.201290E0;8.887232E-1;1.868551E-1
1.217975E0;9.087952E-1;1.849962E-1
1.234659E0;9.288165E-1;1.829189E-1
1.251344E0;9.495928E-1;1.793837E-1
1.268029E0;9.700963E-1;1.772145E-1
1.284713E0;9.910788E-1;1.707946E-1
1.301398E0;1.012146E0;1.652134E-1
1.318082E0;1.033818E0;1.595202E-1
1.334767E0;1.055899E0;1.531135E-1
1.351452E0;1.078309E0;1.476655E-1
1.368136E0;1.101008E0;1.410659E-1
1.384821E0;1.123908E0;1.357405E-1
1.401505E0;1.147738E0;1.313271E-1
1.418190E0;1.172008E0;1.289850E-1
1.434875E0;1.196690E0;1.259099E-1
1.451559E0;1.221437E0;1.255934E-1
1.468244E0;1.246340E0;1.279385E-1
1.484928E0;1.270518E0;1.312189E-1
1.501613E0;1.294141E0;1.367963E-1
1.518297E0;1.316839E0;1.423108E-1
1.534982E0;1.338638E0;1.483051E-1
1.551667E0;1.359474E0;1.549177E-1
